,Employer (Petitioner) Name,Petitioner State,Original_NAICS,Matched_NAICS,Final_NAICS,Standardized_Original_NAICS,Standardized_Matched_NAICS,Standardized_Final_NAICS,NAICS_Source
30607,NAVITAS BUSINESS CONSULTING INC,VA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30679,NDT CONSULTANCY SERVICES INC,TX,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
30681,NDUS SYSTEM INFORMATION TECH SVCS,ND,,"('61', 'Educational Services')","('61', 'Educational Services')","('Unknown', 'Unknown or Unclassified Industries')","('61', 'Educational Services')","('61', 'Educational Services')",Matched (exact_state_full)
30696,NEAR EARTH AUTONOMY,PA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30703,NEBULA PARTNERS LLC,GA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30708,NEC LABORATORIES AMERICA INC,NJ,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
30719,NEELTRAN INC,CT,,"('22', 'Utilities')","('22', 'Utilities')","('Unknown', 'Unknown or Unclassified Industries')","('22', 'Utilities')","('22', 'Utilities')",Matched (exact_state_full)
30732,NEKTAR THERAPEUTICS,CA,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_full)
30740,NEMAN BROTHERS & ASSOCIATES INC,CA,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_full)
30743,NEMO IT SOLUTIONS INC,TX,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30746,NEO GROUP INC,MA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30747,NEO MA INC,MA,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
30756,NEOBYTES LLC,CA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30782,NEOVOXCOMMUNICATION LLC,FL,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30784,NEPA WHOLESALE INC,FL,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
30787,NEPHILA ADVISORS LLC,CA,,"('52', 'Finance and Insurance')","('52', 'Finance and Insurance')","('Unknown', 'Unknown or Unclassified Industries')","('52', 'Finance and Insurance')","('52', 'Finance and Insurance')",Matched (exact_state_full)
30799,NEPTUNO MEDIA INC,PR,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
30807,NES LLC,CT,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
30850,NETERA NETWORK INTEGRATION LLC DBA,TX,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_core)
30861,NETIQ CORPORATION,TX,,"('44-45', 'Retail Trade')","('44-45', 'Retail Trade')","('Unknown', 'Unknown or Unclassified Industries')","('44-45', 'Retail Trade')","('44-45', 'Retail Trade')",Matched (exact_state_full)
30910,NETWORKERS INC,TX,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30912,NETWORKERS TELECOMMUNICATIONS INC,TX,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
30913,NETWORKFLEET INC,TX,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
30926,NEUEHOUSE MADISON SQUARE LLC,NY,,"('53', 'Real Estate and Rental and Leasing')","('53', 'Real Estate and Rental and Leasing')","('Unknown', 'Unknown or Unclassified Industries')","('53', 'Real Estate and Rental and Leasing')","('53', 'Real Estate and Rental and Leasing')",Matched (exact_state_full)
30931,NEUMOVIE INC,CA,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
30934,NEUROK SOFTWARE LLC,GA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30937,NEURONEXUS TECHNOLOGIES INC,MI,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30939,NEUROPHAGE PHARMACEUTICALS INC,MA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
30956,NEW ALL STAR WIRELESS LLC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
31025,NEW LIFE BAPTIST CHURCH OF ATLANTA,GA,,"('81', 'Other Services (except Public Administration)')","('81', 'Other Services (except Public Administration)')","('Unknown', 'Unknown or Unclassified Industries')","('81', 'Other Services (except Public Administration)')","('81', 'Other Services (except Public Administration)')",Matched (exact_state_full)
31058,NEW STILLWATER LLC,GA,,"('44-45', 'Retail Trade')","('44-45', 'Retail Trade')","('Unknown', 'Unknown or Unclassified Industries')","('44-45', 'Retail Trade')","('44-45', 'Retail Trade')",Matched (exact_state_full)
31069,NEW WORLD CREATION INC OF NEW YORK,NJ,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
31125,NEW YORK MART GROUP INC,NY,,"('44-45', 'Retail Trade')","('44-45', 'Retail Trade')","('Unknown', 'Unknown or Unclassified Industries')","('44-45', 'Retail Trade')","('44-45', 'Retail Trade')",Matched (exact_state_full)
31132,NEW YORK MUTUAL TRADING INC,NJ,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
31148,NEW YORK TECHNOLOGY PARTNERS INC,NJ,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
31162,NEWARK ACADEMY,NJ,,"('61', 'Educational Services')","('61', 'Educational Services')","('Unknown', 'Unknown or Unclassified Industries')","('61', 'Educational Services')","('61', 'Educational Services')",Matched (exact_state_full)
31167,NEWAY IMPORT INC,TX,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
31168,NEWAY VALVE INTERNATIONAL INC,TX,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
31185,NEWGEN TECHNOLOGIES INC,GA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
31186,NEWGEN TECHNOLOGIES INC,GA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
31194,NEWMAN MIDLAND CORP,CA,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
31209,NEWQUEST LLC,IL,,"('52', 'Finance and Insurance')","('52', 'Finance and Insurance')","('Unknown', 'Unknown or Unclassified Industries')","('52', 'Finance and Insurance')","('52', 'Finance and Insurance')",Matched (exact_full_any_state)
31214,NEWS AMERICA MARKETING IN-STORE LL,CT,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_core)
31217,NEWSBANK INC,FL,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
31222,NEWSMAX MEDIA INC,FL,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
31224,NEWT GLOBAL CONSULTING LLC,TX,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
31225,NEWT GLOBAL CONSULTING LLC,TX,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
31234,NEWTREND USA CO LTD,CA,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
31261,NEXIRA INC,NJ,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_full)
31272,NEXSYS INTERNATIONAL LC,FL,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
31275,NEXT GENERATION INTL SERVICE CTR,NY,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
31281,NEXT ISSUE MEDIA LLC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
31285,NEXT MILLENNIUM SYSTEMS,NJ,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
31299,NEXTEER AUTOMOTIVE,MI,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_full)
31302,NEXTERA ENERGY POWER MARKETING LLC,FL,,"('22', 'Utilities')","('22', 'Utilities')","('Unknown', 'Unknown or Unclassified Industries')","('22', 'Utilities')","('22', 'Utilities')",Matched (exact_state_full)
31303,NEXTERA ENERGY RESOURCES LLC,FL,,"('22', 'Utilities')","('22', 'Utilities')","('Unknown', 'Unknown or Unclassified Industries')","('22', 'Utilities')","('22', 'Utilities')",Matched (exact_state_full)
31317,NEXTIVA INC,AZ,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
